,ItemID,name,description,colloq,plaintext,into,image,gold,tags,maps,stats,from,depth,inStore,effect,consumed,requiredAlly,stacks,hideFromAll,consumeOnFull,specialRecipe,requiredChampion
203,3504,Ardent Censer,"<mainText><stats><attention>50</attention> Ability Power<br><attention>8%</attention> Heal and Shield Power<br><attention>125%</attention> Base Mana Regen<br><attention>8%</attention> Move Speed</stats><br><br><passive>Sanctify</passive><br>Healing or Shielding an ally enhances you both for 6 seconds, granting <attackSpeed>25%</attackSpeed> Attack Speed and <magicDamage>20 magic damage</magicDamage> <OnHit>On-Hit</OnHit>.</mainText>",,Shield and heal effects on other units grant both of you Attack Speed and their attacks deal additional on-hit magic damage.,,"{'full': '3504.png', 'sprite': 'item3.png', 'group': 'item', 'x': 336, 'y': 384, 'w': 48, 'h': 48}","{'base': 650, 'purchasable': True, 'total': 2300, 'sell': 1610}","['AttackSpeed', 'SpellDamage', 'ManaRegen', 'NonbootsMovement']","{'11': True, '12': True, '21': True, '22': False, '30': False}","{'FlatMagicDamageMod': 50, 'PercentMovementSpeedMod': 0.08}","['3113', '3114']",3.0,,,,,,,,,
204,3508,Essence Reaver,<mainText><stats><attention>70</attention> Attack Damage<br><attention>25</attention> Ability Haste<br><attention>25%</attention> Critical Strike Chance</stats><br><br><passive>Essence Drain</passive><br>Basic attacks grant <scaleMana> Mana</scaleMana> <OnHit>On-Hit</OnHit>.</mainText>,,,,"{'full': '3508.png', 'sprite': 'item3.png', 'group': 'item', 'x': 384, 'y': 384, 'w': 48, 'h': 48}","{'base': 100, 'purchasable': True, 'total': 3100, 'sell': 2170}","['Damage', 'CriticalStrike', 'ManaRegen', 'CooldownReduction', 'OnHit', 'AbilityHaste']","{'11': True, '12': True, '21': True, '22': False, '30': False}","{'FlatCritChanceMod': 0.25, 'FlatPhysicalDamageMod': 70}","['1038', '3133', '1018']",3.0,,,,,,,,,
205,3513,Eye of the Herald,"<mainText><stats></stats><br><br><br><br><active>Active - Consume:</active> Crush the Eye of the Herald, begining the ritual to summon Rift Herald. You may click the Rift Herald after it has summoned to control how it charges. This control effect can be done once when it is summoned, and once each time a nearby enemy structure dies.</mainText>",;Herald's Eye,Eye of the Herald - a Gift of the Void.,,"{'full': '3513.png', 'sprite': 'item3.png', 'group': 'item', 'x': 432, 'y': 384, 'w': 48, 'h': 48}","{'base': 0, 'purchasable': False, 'total': 0, 'sell': 0}","['Trinket', 'Active']","{'11': False, '12': False, '21': False, '22': False, '30': False}",{},,,False,"{'Effect1Amount': '240', 'Effect2Amount': '1', 'Effect3Amount': '20', 'Effect4Amount': '180'}",True,,,,,,
206,3599,Kalista's Black Spear,"<mainText><stats></stats><br><br><active>Active - Consume:</active> Bind with an ally for the remainder of the game, becoming Oathsworn Allies. Oathsworn empowers you both while near one another.</mainText>",;spear,Kalista's spear that binds an Oathsworn Ally.,,"{'full': '3599.png', 'sprite': 'item3.png', 'group': 'item', 'x': 0, 'y': 432, 'w': 48, 'h': 48}","{'base': 0, 'purchasable': True, 'total': 0, 'sell': 0}",['Consumable'],"{'11': True, '12': True, '21': True, '22': False, '30': True}",{},,,,,,,,,,,Kalista
207,3600,Kalista's Black Spear,"<mainText><stats></stats><br><br><active>Active - Consume:</active> Bind with an ally for the remainder of the game, becoming Oathsworn Allies. Oathsworn empowers you both while near one another.<br><br><rules>Required to use <attention>Kalista's</attention> Ultimate Ability.</rules></mainText>",;spear,Kalista's spear that binds an Oathsworn Ally.,,"{'full': '3600.png', 'sprite': 'item3.png', 'group': 'item', 'x': 48, 'y': 432, 'w': 48, 'h': 48}","{'base': 0, 'purchasable': True, 'total': 0, 'sell': 0}",['Consumable'],"{'11': True, '12': True, '21': True, '22': False, '30': True}",{},,,,,,,,,,,Sylas
208,3742,Dead Man's Plate,"<mainText><stats><attention>300</attention> Health<br><attention>45</attention> Armor<br><attention>5%</attention> Move Speed</stats><br><br><passive>Shipwrecker</passive><br>While moving, build up bonus Move Speed. Your next Attack discharges built up Move Speed to deal physical damage.<br><br><passive>Unsinkable</passive><br>The strength of movement slowing effects is reduced.</mainText>",;juggernaut;dreadnought,Build momentum as you move around then smash into enemies.,,"{'full': '3742.png', 'sprite': 'item3.png', 'group': 'item', 'x': 96, 'y': 432, 'w': 48, 'h': 48}","{'base': 900, 'purchasable': True, 'total': 2900, 'sell': 2030}","['Health', 'Armor', 'Slow', 'NonbootsMovement']","{'11': True, '12': True, '21': True, '22': False, '30': False}","{'FlatHPPoolMod': 300, 'FlatArmorMod': 45, 'PercentMovementSpeedMod': 0.05}","['3066', '1028', '1031']",3.0,,,,,,,,,
209,3748,Titanic Hydra,"<mainText><stats><attention>50</attention> Attack Damage<br><attention>550</attention> Health</stats><br><br><passive>Cleave</passive><br>Attacks apply an additional <physicalDamage>0 physical damage</physicalDamage> <OnHit>On-Hit</OnHit> and deal <physicalDamage>0 physical damage</physicalDamage> to enemies behind the target.<br><br><active>ACTIVE</active><br><active>Titanic Crescent</active><br>On your next attack, <passive>Cleave</passive> will deal bonus physical damage to your target and in a nearby shockwave.</mainText>",;juggernaut,Deals area of effect damage based on owner's health,,"{'full': '3748.png', 'sprite': 'item3.png', 'group': 'item', 'x': 144, 'y': 432, 'w': 48, 'h': 48}","{'base': 550, 'purchasable': True, 'total': 3300, 'sell': 2310}","['Health', 'HealthRegen', 'Damage', 'OnHit']","{'11': True, '12': True, '21': True, '22': False, '30': False}","{'FlatHPPoolMod': 550, 'FlatPhysicalDamageMod': 50}","['3077', '2021', '1028']",3.0,,,,,,,,,
210,3801,Crystalline Bracer,<mainText><stats><attention>200</attention> Health<br><attention>100%</attention> Base Health Regen</stats><br><br></mainText>,;,Grants Health and Health Regen,"['3084', '3083']","{'full': '3801.png', 'sprite': 'item3.png', 'group': 'item', 'x': 192, 'y': 432, 'w': 48, 'h': 48}","{'base': 100, 'purchasable': True, 'total': 800, 'sell': 560}","['Health', 'HealthRegen']","{'11': True, '12': True, '21': True, '22': False, '30': False}",{'FlatHPPoolMod': 200},"['1028', '1006']",2.0,,,,,,,,,
211,3802,Lost Chapter,"<mainText><stats><attention>40</attention> Ability Power<br><attention>300</attention> Mana<br><attention>10</attention> Ability Haste</stats><br><br><passive>Enlighten</passive><br>Upon levelling up, restores <scaleMana>20% max Mana</scaleMana> over 3 seconds.</mainText>",;,Restores Mana upon levelling up.,"['6656', '3003', '6655', '2503', '3118', '4644']","{'full': '3802.png', 'sprite': 'item3.png', 'group': 'item', 'x': 240, 'y': 432, 'w': 48, 'h': 48}","{'base': 200, 'purchasable': True, 'total': 1200, 'sell': 840}","['SpellDamage', 'Mana', 'ManaRegen', 'CooldownReduction', 'AbilityHaste']","{'11': True, '12': True, '21': True, '22': False, '30': False}","{'FlatMPPoolMod': 300, 'FlatMagicDamageMod': 40}","['1052', '1027', '2022']",2.0,,,,,,,,,
212,3803,Catalyst of Aeons,<mainText><stats><attention>350</attention> Health<br><attention>300</attention> Mana</stats><br><br><passive>Eternity</passive><br>Taking damage from champions restores Mana.Casting an ability heals over time.</mainText>,,,"['4402', '6657']","{'full': '3803.png', 'sprite': 'item3.png', 'group': 'item', 'x': 288, 'y': 432, 'w': 48, 'h': 48}","{'base': 550, 'purchasable': True, 'total': 1300, 'sell': 910}","['Health', 'HealthRegen', 'Mana', 'ManaRegen']","{'11': True, '12': True, '21': True, '22': False, '30': False}","{'FlatMPPoolMod': 300, 'FlatHPPoolMod': 350}","['1028', '1027']",2.0,,,,,,,,,
213,3814,Edge of Night,<mainText><stats><attention>50</attention> Attack Damage<br><attention>15</attention> Lethality<br><attention>250</attention> Health</stats><br><br><passive>Annul</passive><br>Gain a Spell Shield.</mainText>,;lethality,Periodically blocks enemy abilities,,"{'full': '3814.png', 'sprite': 'item3.png', 'group': 'item', 'x': 336, 'y': 432, 'w': 48, 'h': 48}","{'base': 650, 'purchasable': True, 'total': 2800, 'sell': 1960}","['Health', 'Damage', 'ArmorPenetration']","{'11': True, '12': True, '21': True, '22': False, '30': False}","{'FlatHPPoolMod': 250, 'FlatPhysicalDamageMod': 50}","['3134', '2021']",3.0,,"{'Effect1Amount': '0', 'Effect2Amount': '0', 'Effect3Amount': '0', 'Effect4Amount': '40'}",,,0.0,,,,
214,3850,Spellthief's Edge,"<mainText><stats><attention>10</attention> Ability Power<br><attention>25</attention> Health<br><attention>25%</attention> Base Mana Regen<br><attention>2</attention> Gold Per 10 Seconds</stats><br><br><br><li><passive>Tribute:</passive> While nearby an ally champion, damaging Abilities and Attacks against champions or buildings grant 20 gold. This can occur up to 3 times every 36 seconds.<li><passive>Quest:</passive> Earn 500 gold from this item to transform it into <rarityGeneric>Frostfang</rarityGeneric>, gaining <active>Active -</active> <active>Warding</active>.<br><br><rules>This item grants reduced gold from minions if anyone on your team with this item kill excessive numbers of them.</rules></mainText>",,Gain gold and upgrade by damaging enemy champions,,"{'full': '3850.png', 'sprite': 'item3.png', 'group': 'item', 'x': 384, 'y': 432, 'w': 48, 'h': 48}","{'base': 400, 'purchasable': True, 'total': 400, 'sell': 160}","['Health', 'SpellDamage', 'ManaRegen', 'Vision', 'GoldPer', 'Lane']","{'11': False, '12': False, '21': False, '22': False, '30': False}","{'FlatHPPoolMod': 25, 'FlatMagicDamageMod': 10}",,,,"{'Effect1Amount': '2', 'Effect2Amount': '20', 'Effect3Amount': '20', 'Effect4Amount': '500', 'Effect5Amount': '12', 'Effect6Amount': '3', 'Effect7Amount': '2000'}",,,,,,,
215,3851,Frostfang,"<mainText><stats><attention>15</attention> Ability Power<br><attention>70</attention> Health<br><attention>50%</attention> Base Mana Regen<br><attention>3</attention> Gold Per 10 Seconds</stats><br><br><br><br><active>Active -</active> <active>Ward:</active> Place a Stealth Ward on the ground that is <keywordStealth>Invisible</keywordStealth> to enemies but grants your team vision of the surrounding area. Stores up to 3 Stealth Wards, which refill upon visiting the shop. <br><br><br><br><li><passive>Tribute:</passive> While nearby an ally champion, damaging Abilities and Attacks against champions or buildings grant 20 gold. This can occur up to 3 times every 30 seconds.<li><passive>Quest:</passive> Earn 1000 gold from this item to transform it into <rarityLegendary>Shard of True Ice</rarityLegendary>.<br><br><br><br><active>ACTIVE</active><br><active>Ward</active> <br>Place an <keywordStealth>Invisible</keywordStealth> Stealth Ward that grants vision. Stores 0 Stealth Wards, which refill upon visiting the shop. </mainText>",,,,"{'full': '3851.png', 'sprite': 'item3.png', 'group': 'item', 'x': 432, 'y': 432, 'w': 48, 'h': 48}","{'base': 400, 'purchasable': False, 'total': 400, 'sell': 160}","['GoldPer', 'Lane', 'ManaRegen', 'SpellDamage']","{'11': False, '12': False, '21': False, '22': False, '30': False}","{'FlatHPPoolMod': 70, 'FlatMagicDamageMod': 15}",,,False,"{'Effect1Amount': '3', 'Effect2Amount': '20', 'Effect3Amount': '20', 'Effect4Amount': '1000', 'Effect5Amount': '12', 'Effect6Amount': '3', 'Effect7Amount': '2000'}",,,,,,3850.0,
216,3853,Shard of True Ice,"<mainText><stats><attention>40</attention> Ability Power<br><attention>75</attention> Health<br><attention>100%</attention> Base Mana Regen<br><attention>3</attention> Gold Per 10 Seconds</stats><br><br><br><br><active>Active -</active> <active>Ward:</active> Place a Stealth Ward on the ground that is <keywordStealth>Invisible</keywordStealth> to enemies but grants your team vision of the surrounding area. Stores up to 4 Stealth Wards, which refill upon visiting the shop. <br><br><br><br><active>ACTIVE</active><br><active>Ward</active> <br>Place an <keywordStealth>Invisible</keywordStealth> Stealth Ward that grants vision. Stores 0 Stealth Wards, which refill upon visiting the shop. </mainText>",,,,"{'full': '3853.png', 'sprite': 'item4.png', 'group': 'item', 'x': 0, 'y': 0, 'w': 48, 'h': 48}","{'base': 400, 'purchasable': False, 'total': 400, 'sell': 160}","['GoldPer', 'Lane', 'ManaRegen', 'SpellDamage']","{'11': False, '12': False, '21': False, '22': False, '30': False}","{'FlatHPPoolMod': 75, 'FlatMagicDamageMod': 40}",,,False,{'Effect1Amount': '3'},,,,,,3851.0,
217,3854,Steel Shoulderguards,"<mainText><stats><attention>4</attention> Attack Damage<br><attention>50</attention> Health<br><attention>50%</attention> Base Health Regen<br><attention>2</attention> Gold Per 10 Seconds</stats><br><br><li><passive>Spoils of War:</passive> While nearby an allied champion, Attacks execute minions below (50% for Melee Users | 30% for Ranged Users) of their max Health. Killing a minion grants the same kill gold to the nearest allied champion. These effects recharge every 35 seconds (Max 3 charges).<li><passive>Quest:</passive> Earn 500 gold from this item to transform it into <rarityGeneric>Runesteel Spaulders</rarityGeneric>, gaining <active>Active -</active> <active>Warding</active>.<br><br><rules>This item grants reduced gold from minions if anyone on your team with this item kill excessive numbers of them.</rules></mainText>",,Gain gold and upgrade by executing minions alongside allies,,"{'full': '3854.png', 'sprite': 'item4.png', 'group': 'item', 'x': 48, 'y': 0, 'w': 48, 'h': 48}","{'base': 400, 'purchasable': True, 'total': 400, 'sell': 160}","['Health', 'HealthRegen', 'Damage', 'Vision', 'GoldPer', 'Lane']","{'11': False, '12': False, '21': False, '22': False, '30': False}","{'FlatHPPoolMod': 50, 'FlatPhysicalDamageMod': 4}",,,,"{'Effect1Amount': '2', 'Effect2Amount': '0.5', 'Effect3Amount': '0.3', 'Effect4Amount': '500', 'Effect5Amount': '35', 'Effect6Amount': '3'}",,,,,,,
218,3855,Runesteel Spaulders,"<mainText><stats><attention>6</attention> Attack Damage<br><attention>100</attention> Health<br><attention>75%</attention> Base Health Regen<br><attention>3</attention> Gold Per 10 Seconds</stats><br><br><br><br><active>Active -</active> <active>Ward:</active> Place a Stealth Ward on the ground that is <keywordStealth>Invisible</keywordStealth> to enemies but grants your team vision of the surrounding area. Stores up to 3 Stealth Wards, which refill upon visiting the shop. <br><li><passive>Spoils of War:</passive> While nearby an allied champion, Attacks execute minions below 50% of their max Health. Killing a minion grants the same kill gold to the nearest allied champion. These effects recharge every 35 seconds (Max 3 charges).<li><passive>Quest:</passive> Earn 1000 gold from this item to transform it into <rarityLegendary>Bulwark of the Mountain</rarityLegendary>. <br><br><br><br><active>ACTIVE</active><br><active>Ward</active> <br>Place an <keywordStealth>Invisible</keywordStealth> Stealth Ward that grants vision. Stores 0 Stealth Wards, which refill upon visiting the shop. </mainText>",,,,"{'full': '3855.png', 'sprite': 'item4.png', 'group': 'item', 'x': 96, 'y': 0, 'w': 48, 'h': 48}","{'base': 400, 'purchasable': False, 'total': 400, 'sell': 160}","['Health', 'HealthRegen', 'GoldPer', 'Lane']","{'11': False, '12': False, '21': False, '22': False, '30': False}","{'FlatHPPoolMod': 100, 'FlatPhysicalDamageMod': 6}",,,False,"{'Effect1Amount': '3', 'Effect2Amount': '0.5', 'Effect3Amount': '0.5', 'Effect4Amount': '1000', 'Effect5Amount': '35', 'Effect6Amount': '3'}",,,,,,3854.0,
219,3857,Pauldrons of Whiterock,"<mainText><stats><attention>15</attention> Attack Damage<br><attention>250</attention> Health<br><attention>100%</attention> Base Health Regen<br><attention>3</attention> Gold Per 10 Seconds</stats><br><br><br><br><active>Active -</active> <active>Ward:</active> Place a Stealth Ward on the ground that is <keywordStealth>Invisible</keywordStealth> to enemies but grants your team vision of the surrounding area. Stores up to 4 Stealth Wards, which refill upon visiting the shop. <br><br><br><br><active>ACTIVE</active><br><active>Ward</active> <br>Place an <keywordStealth>Invisible</keywordStealth> Stealth Ward that grants vision. Stores 0 Stealth Wards, which refill upon visiting the shop. </mainText>",,,,"{'full': '3857.png', 'sprite': 'item4.png', 'group': 'item', 'x': 144, 'y': 0, 'w': 48, 'h': 48}","{'base': 400, 'purchasable': False, 'total': 400, 'sell': 160}","['Health', 'HealthRegen', 'GoldPer', 'Lane']","{'11': False, '12': False, '21': False, '22': False, '30': False}","{'FlatHPPoolMod': 250, 'FlatPhysicalDamageMod': 15}",,,False,{'Effect1Amount': '3'},,,,,,3855.0,
220,3858,Relic Shield,"<mainText><stats><attention>7</attention> Ability Power<br><attention>50</attention> Health<br><attention>50%</attention> Base Health Regen<br><attention>2</attention> Gold Per 10 Seconds</stats><br><br><li><passive>Spoils of War:</passive> While nearby an allied champion, Attacks execute minions below (50% for Melee Users | 30% for Ranged Users) of their max Health. Killing a minion grants the same kill gold to the nearest allied champion. These effects recharge every 35 seconds (Max 3 charges).<li><passive>Quest:</passive> Earn 500 gold from this item to transform it into <rarityGeneric>Targon's Buckler</rarityGeneric>, gaining <active>Active -</active> <active>Warding</active>.<br><br><rules>This item grants reduced gold from minions if anyone on your team with this item kill excessive numbers of them.</rules></mainText>",,Gain gold and upgrade by executing minions alongside allies,,"{'full': '3858.png', 'sprite': 'item4.png', 'group': 'item', 'x': 192, 'y': 0, 'w': 48, 'h': 48}","{'base': 400, 'purchasable': True, 'total': 400, 'sell': 160}","['Health', 'HealthRegen', 'SpellDamage', 'Vision', 'GoldPer', 'Lane']","{'11': False, '12': False, '21': False, '22': False, '30': False}","{'FlatHPPoolMod': 50, 'FlatMagicDamageMod': 7}",,,,"{'Effect1Amount': '2', 'Effect2Amount': '0.5', 'Effect3Amount': '0.3', 'Effect4Amount': '500', 'Effect5Amount': '35', 'Effect6Amount': '3'}",,,,,,,
